parent,address,distance,pname,importance,biz_ext,biz_type,cityname,type,photos,typecode,shopinfo,poiweight,childtype,adname,name,location,tel,shopid,id
[],西乡街道前进二路103号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://aos-cdn-image.amap.com/sns/ugccomment/ee126fa8-127e-44ce-9bb9-61bb31258e21.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFJ4M4YY/comment/bb1597bdf60d0f0fe8bf5ea74c362477_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFJ4M4YY/comment/2abef51491b1e993a51966c5daee41b5_2048_2048_80.jpg'}]",090200,2,[],[],宝安区,深圳天元中医肛肠医院,"113.879222,22.593419",19537969350,[],B0FFJ4M4YY
[],福海街道新和社区永福路华丽工业园第10栋一楼部分二至五楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;眼科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/b0cdcdb8d4800c50bbcd7ed1891998f6'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HAPCUOY8/headerImg/e870bada9c4d9a05a0898ac6f8bd289e_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HAPCUOY8/headerImg/3bb4f581b5a9559ce9efe4d5f2c23b14_2048_2048_80.jpg'}]",090203,2,[],[],宝安区,深西爱尔眼科医院(宝安总院),"113.802616,22.672518",0755-85268666,[],B0HAPCUOY8
[],龙华街道三联社区福茂新村H5H6栋1.2.3层H7栋二楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e3f72b038396ba36348797b3e5ec4a58'}]",090202,2,[],[],龙华区,格伦菲尔口腔(龙华清湖总院),"114.035116,22.662070",13008835269,[],B0G3SCWA59
[],建设路1092号广东省深圳牙科医疗中心,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/ba42811cf957b39586049822cc9dc6b4'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/3dc81afb46cb789527053f39e4d79379'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/18f9324e6c502ef07902818c246341ee'}]",090202,2,[],[],罗湖区,南方医科大学深圳口腔医院,"114.116885,22.537731",[],[],B0FFI7X3FU
B02F37TZ5E,东门街道东门中路江南大厦首层101号铺,[],广东省,[],"{'cost': [], 'rating': '3.4'}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0FFK29FSS/comment/5b1035ed44d325006016c9da30e0f37f_2048_2048_80.jpg'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/ebd405a20be15c316d8ce32e52ac2f7f.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFK29FSS/comment/54044f59142a4f5723a1c184eef62e11_2048_2048_80.jpg'}]",090202,2,[],202,罗湖区,格伦菲尔口腔(江南大厦店),"114.121862,22.546298",13008835269,[],B0FFK29FSS
B02F37WGBR,海城路235号泰逸大厦F3层,[],广东省,[],"{'cost': [], 'rating': '3.6'}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e3f72b038396ba36348797b3e5ec4a58'}]",090202,2,[],202,宝安区,格伦菲尔口腔(宝安坪洲店),"113.868199,22.564970",13008835269,[],B0IGMD5NQQ
[],南新路2030-14号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;卫生院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0FFGBIEFN/headerImg/eecf80da1f35eee926e5defb369456fc_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/f89dd4ff36d1855e979e319ee2cbb251'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFGBIEFN/headerImg/0a70acb9fd5b4cefcfb71a38c6acfd87_2048_2048_80.jpg'}]",090102,2,[],[],南山区,深圳市南山区医疗集团总部田厦社区健康服务中心,"113.918869,22.529015",0755-26460646,[],B0FFGBIEFN
B0FFG2CPRA,粤海街道海德一道88号中洲控股金融中心A座第5层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c24ee90e337d87b0dba34190cc153ad'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/bf6781552b19ebb53836d8973c71b093'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/d7f0e3364c9fe6b7f55303483d9075f7'}]",090202,2,[],202,南山区,正夫口腔中洲旗舰店,"113.933261,22.517484",13392184225,[],B0FFIMCJNF
B0FFH0POX4,龙岗大道4001号万汇大厦1-3楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4a5bf89f1ae4db5afdf8dac98642e666'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFIC7XEG/comment/a370b949073653f73376fac92492028b_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFIC7XEG/comment/a38f98a68668ca4797453cb0509f88e3_2048_2048_80.jpg'}]",090202,2,[],202,龙岗区,深圳铭德口腔·种植矫正中心(龙岗总院),"114.254099,22.717788",18025422847,[],B0FFIC7XEG
[],深南东路3046号(老街地铁站B口步行150米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;综合医院,"[{'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/7132b9b689914125e66262ca0f93e78d'}, {'title': '外景图', 'url': 'http://store.is.autonavi.com/showpic/960d1eda9cb8e7c00fbbec911a87a418'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/48b3bf120d40aa9f1600b3d58337fccf.jpg'}]",090100,2,[],[],罗湖区,深圳市人民医院第一门诊部,"114.116201,22.543157",0755-82197733,[],B02F305H0D
B02F37WJGH,横岗街道志盛社区茂盛路1号志健时代广场5C-007-114,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0I60N7GTS/comment/de53b81335558169625c35a13f3e5415_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0I60N7GTS/comment/547eb732f05995dca2db5924cc872a07_2048_2048_80.jpg'}]",090202,2,[],201,龙岗区,格伦菲尔口腔(横岗旗舰店),"114.205242,22.646763",13008835269,[],B0I60N7GTS
B0FFG1X0TY,龙华街道三联社区金銮国际商务大厦3期A栋201,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/911018e71f6acea087a2b7be2dfb23da'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/7b7cdd6f39c0f70f60a2c963a65dfcae'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6dc79ac0f1c0df24973c5f66e83c2c00'}]",090202,2,[],202,龙华区,深圳德贝美口腔门诊部,"114.035276,22.663886",0755-28092885,[],B0H6F52W3X
B0FFF2N3HW,泰然八路深业泰然大厦B座2楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;诊所;诊所,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/79c53e8ad80b4d5ca8678681290dd5c8'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/fddcdb31c27b71fb86ea5f436efaf27f.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9b8158d46e75dc713ec91cf2a6c63d0f'}]",090300,2,[],202,福田区,木棉花门诊部(深圳福田分院),"114.022345,22.530110",0755-82794564,[],B0G1NC4ODI
[],布吉街道国展社区湖南路百合星城二期B栋商铺一楼百鸽路361号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFGZXFOJ/comment/b8bf7028dfce9d7a93b2353646a28844_2048_2048_80.jpg'}]",090202,2,[],[],龙岗区,格伦菲尔口腔(百合星城二期店),"114.122200,22.597244",13008835269,[],B0FFGZXFOJ
B0I375S4L7,马田街道合水口社区松白路4545号大仟里b区负一楼148-150号,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/bb34040284ff4f06ae09149b6dbc0f22'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/49ba89cea9301a1ef8f6e1c74c072c9f'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/0acc725075124877bd0326a905121eaf'}]",090202,2,[],202,光明区,麦芽口腔品牌连锁(光明机构),"113.896320,22.774526",18576797732,[],B0IK9ZWJTX
[],民治街道民新社区民治大道141号鑫茂花园A5栋115-116,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFH0INJA/comment/6180dfcc04b7b0b89f1f24e99e45eb4c_2048_2048_80.jpg'}]",090202,2,[],[],龙华区,格伦菲尔口腔(民治天虹店),"114.043926,22.610844",0755-29000958;18922824170,[],B0FFH0INJA
[],新安街道广深路159号深圳春天阳光医院,[],广东省,[],"{'cost': [], 'rating': '4.9'}",[],深圳市,医疗保健服务;专科医院;整形美容,"[{'title': [], 'url': 'https://aos-comment.amap.com/B02F37UU3Y/comment/76b489a520ea164761dd0ea7c2ca5891_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/fe531c87a0d80b00cfd2408075256fa6'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F37UU3Y/comment/99bb75912c587e77f46d5cdeb990cf62_2048_2048_80.jpg'}]",090201,2,[],[],宝安区,深圳春天阳光医院,"113.902141,22.558976",13632987467,[],B02F37UU3Y
B0FFF4J6G0,布吉街道长龙社区德兴城1栋,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/5b704c156639737bde007c46f7e76938'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2dc0dc005eb8e107d884099b5c59b2ae'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/be2e832bdcedcf52fc66271320068e28'}]",090202,2,[],202,龙岗区,深圳吉华登特口腔门诊部(龙岗分院),"114.111610,22.612634",18682102176,[],B0FFKW4UEV
[],新安街道海富社区46区洪福雅苑(翻身地铁站C口旁),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0I0XZC3VE/comment/1ab4880d3eeaa6b03e2698285148cdb3_2048_2048_80.jpg'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}]",090202,2,[],[],宝安区,格伦菲尔口腔(宝安总院),"113.893208,22.560102",13008835269,[],B0I0XZC3VE
B0HU2MTVWV,沙井街道壆岗社区新沙路412号2层一3层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0HDYXTDO9/comment/3b622ebfb11145a863bb3adeebac7821_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HDYXTDO9/comment/2bad6821233bc271bee732330704a3d6_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0HDYXTDO9/comment/327a7565d6cd02ad42de0fad379a8a4d_2048_2048_80.jpg'}]",090202,2,[],202,宝安区,尔睦口腔(荟城店),"113.817891,22.732412",0755-23723194,[],B0HDYXTDO9
B02F38P63J,四达大厦一楼(南油地铁站F1口步行170米),[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e3f72b038396ba36348797b3e5ec4a58'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFKPSNM6/comment/77ec117ec949547121d5780be61ec607_2048_2048_80.jpg'}]",090202,2,[],202,南山区,格伦菲尔口腔(南山南油店),"113.925306,22.510104",13008835269,[],B0FFKPSNM6
B02F37UBO6,福田街道福南社区深南中路3007号国际科技大厦504,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/d44df1828cad720fde1712356bb996ec'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/8758ecdbdbf21d2917b8f52f0e120284'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/6c24ee90e337d87b0dba34190cc153ad'}]",090202,2,[],202,福田区,正夫口腔(华强北旗舰店),"114.083641,22.539847",13392184225,[],B0FFJ9DN7D
B02F38J6XC,海园一路1号香港大学深圳医院内,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;三级甲等医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B02F38UJD2/comment/30a1158a640d4033dd257d73c91ec1cb_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F38UJD2/comment/951880dc88b659c1ed85c0ab6da7c946_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F38UJD2/comment/0155e04b64bc45537b72ee5f842e1f3c_2048_2048_80.jpg'}]",090101,2,[],317,福田区,香港大学深圳医院门诊部,"113.995173,22.525687",[],[],B02F38UJD2
B0FFH1D2CD,坂田街道坂田社区吉华路999号坂田商业广场401-1,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'https://aos-comment.amap.com/B0J1PA2H0X/comment/e34c83bcd299e6f8e0b3720ba05ee556_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J1PA2H0X/comment/f7d9152db9da53800cd4e0546c6bc1d9_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J1PA2H0X/comment/752394cfa1fb3780e6df9e2fc9326e70_2048_2048_80.jpg'}]",090202,2,[],202,龙岗区,格伦菲尔口腔(龙岗坂田店),"114.062056,22.633755",13008835269,[],B0J1PA2H0X
[],莲花街道莲花路北景田路东金色家园一期裙楼208A,[],广东省,[],"{'cost': [], 'rating': '3.7'}",[],深圳市,医疗保健服务;专科医院;整形美容,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/7a6c42d17cccd0470aa9de8fed82d12e'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/2d55cb7db7575a8df2ad96652d13e75b'}, {'title': [], 'url': 'https://aos-comment.amap.com/B02F38J1LK/comment/6d736b35c61e90c2bd71a1a5f8bbea24_2048_2048_80.jpg'}]",090201,2,[],[],福田区,深圳广和整形,"114.044087,22.553812",18823761283,[],B02F38J1LK
[],解放路3017号时珍大厦4楼,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;综合医院;综合医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/881fa29030757bd3408749fea27c368b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/a350485d53a638906770ed085a0464c0'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/197c3c2e37770caf93e3875df2a1218d'}]",090100,2,[],[],罗湖区,深圳市中医院一门诊,"114.112359,22.543776",0755-25586558,[],B0G2M10ZT6
B0JG5SY1T9,福田街道岗厦社区福华路322号文蔚大厦102及2楼,[],广东省,[],"{'cost': [], 'rating': '4.3'}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/05ef06b3dae74e5d69ee14c2fcc948d6'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/63a210dbbf4ef5f2704695a7de63742c'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0FFIPW0LP/comment/26b9e395c90bacccd718feddadd6be65_2048_2048_80.jpg'}]",090202,2,[],202,福田区,格伦菲尔口腔(文蔚大厦店),"114.069459,22.535186",13008835269,[],B0FFIPW0LP
[],南头街道大汪社区桃园路10号新桃园大厦1-14层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;眼科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/8a6d92781670ba0193b3e53a949f96bd'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KDYURIT2/comment/c7d557cbb67a590e5ab02c4fcb324b30_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KDYURIT2/comment/fa463778385311b7cd85de1ae37969a9_2048_2048_80.jpg'}]",090203,2,[],[],南山区,深圳普瑞眼科医院,"113.925339,22.532997",18033077797,[],B0KDYURIT2
B02F305RDY,深南中路2050号华南电力大厦F2层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/0ad4e86be06d2d0b8c6f76f8750fd005'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/58558f9b9ee3052f48375c48dde1413b'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/720521e2a41a6a88d718d5577256415f'}]",090202,2,[],202,福田区,深圳美莱口腔门诊部,"114.090040,22.540775",13266809998;17722581083,[],B0FFHDMF4S
B0FFK7VLVF,华夏路北侧华明苑A栋1-3层,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;专科医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/38672167f83733d0ffeca85151f37b5c'}]",090200,2,[],202,光明区,深圳市光明区妇幼保健院门诊部,"113.935851,22.760537",[],[],B0FFK3KJRS
B02F37UEDJ,粤海街道华彩天成居商场三楼,[],广东省,[],"{'cost': [], 'rating': '4.8'}",[],深圳市,医疗保健服务;专科医院;整形美容,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/4eacda08d4c6b3c6a5195bd37ca069d1'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/e52d9adac2b9e73a58f1ff8c384940e1'}, {'title': [], 'url': 'http://s-pic.oss-cn-beijing.aliyuncs.com/desensitize/deep/images/publish/26dbbfeaa3b4cebe9457a77adf3d1d70.jpg'}]",090201,2,[],202,南山区,深圳联合丽格医疗美容门诊部,"113.930185,22.518671",0755-89891818,[],B0FFHGMRSC
B02F30A0J2,沙头街道天安社区深南大道6019号金润大厦三层301-,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/89e79c7a0f9131754b8124455bb3592d'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/234d9109c7a78893e92e1178cf8969b2'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0J2UMRYBU/comment/f1f570887e5d7ee2d2b36155e0f1fefe_2048_2048_80.jpg'}]",090202,2,[],202,福田区,格伦菲尔口腔国际部(车公庙店),"114.024466,22.534941",13008835269,[],B0J2UMRYBU
B0FFG3WV9I,南湖街道和平社区深南东路4003号世界金融中心A105,[],广东省,[],"{'cost': [], 'rating': '0.2'}",[],深圳市,医疗保健服务;专科医院;整形美容,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/544ceaed7da1d2c5577fe6bd224dad75'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/9b7436b3fdd38aa17ca5d86629733e31'}, {'title': [], 'url': 'http://store.is.autonavi.com/showpic/01f787eb24f38bc01f9fe93b7646d961'}]",090201,2,[],202,罗湖区,深圳青逸医疗美容门诊部,"114.114756,22.541836",13048875683,[],B0IG5RLRQQ
[],民治街道红山社区汇龙湾花园3栋148-149-1149-2202,[],广东省,[],"{'cost': [], 'rating': []}",[],深圳市,医疗保健服务;专科医院;口腔医院,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/a2101e6d178e4292f2ea940fa545cf63'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KG2SS2E8/comment/b4aedb4699b350f66df6c673bef08319_2048_2048_80.jpg'}, {'title': [], 'url': 'https://aos-comment.amap.com/B0KG2SS2E8/comment/00f54e048387e198b4aa107110c91a9a_2048_2048_80.jpg'}]",090202,2,[],[],龙华区,深圳格伦菲尔口腔医院,"114.028757,22.621411",13008835269,[],B0KG2SS2E8
